상품ID,카테고리명,상품명,가격,Image URL
993240,책상 수납장,플렉스Z 수납스툴 370,96000,https://image.hanssem.com/hsimg/gds/550/993/993240_A1.jpg?v=20250519105112
993317,책상 수납장,플렉스Z 6단 일반책장 600 고급형,266000,https://image.hanssem.com/hsimg/gds/1050/993/993317_A1.jpg?v=20241129100107
1058207,"책상, 책상 수납장",블랭크 3단 이동서랍장,231000,https://image.hanssem.com/hsimg/gds/1050/1058/1058207_A1.jpg?v=20250519105112
893092,책상 수납장,플롯 책장세트 3단 180x40cm (옵션 택1),644300,https://image.hanssem.com/hsimg/gds/1050/893/893092_A1.jpg?v=20240805101535
975191,의자,다이브 책상의자(3종/택1),169900,https://image.hanssem.com/hsimg/gds/1050/975/975191_A1.jpg?v=20250121080816
993336,책상 수납장,플렉스Z 6단 일반책장 240cm SET,628000,https://image.hanssem.com/hsimg/gds/1050/993/993336_A1.jpg?v=20241129101536
37961,책상 수납장,샘 어린이책장 3단 200cm 시공 (컬러 택1),125900,https://image.hanssem.com/hsimg/gds/1050/37/37961_A1.jpg?v=20250519105112
993245,책상,플렉스Z 슬림콘센트 2구,38000,https://image.hanssem.com/hsimg/gds/550/993/993245_A1.jpg?v=20241129092822
993316,책상 수납장,플렉스Z 6단 격자책장 800+2단 도어,308000,https://image.hanssem.com/hsimg/gds/550/993/993316_A1.jpg?v=20241129091607
993473,책상,유닛 일반 책상 1600 D70,384000,https://image.hanssem.com/hsimg/gds/1050/993/993473_A1.jpg?v=20250718152102
857714,책상 수납장,샘 책장 3단 120cm 매거진수납형 시공 (컬러 택1),336900,https://image.hanssem.com/hsimg/gds/1050/857/857714_A1.jpg?v=20250519105112
993314,책상 수납장,플렉스Z 3단 격자책장 800 장식형,468000,https://image.hanssem.com/hsimg/gds/1050/993/993314_A1.jpg?v=20241129101259
909008,책상 수납장,플롯 책장 연결형 5단 80x40cm (옵션 택1),318240,https://image.hanssem.com/hsimg/gds/1050/909/909008_A1.jpg?v=20250911104640
1058201,책상,블랭크 데스크콘솔 (옵션 택1),313650,https://image.hanssem.com/hsimg/gds/1050/1058/1058201_A1.jpg?v=20241128100401
337218,책상 수납장,샘스마트 책상 확장수납장 (컬러 택1),90000,https://image.hanssem.com/hsimg/gds/1050/337/337218_A1.jpg?v=20250519105112
993370,의자,모리스마트 책상의자,395000,https://image.hanssem.com/hsimg/gds/1050/993/993370_A1.jpg?v=20240911111833
993300,책상,플렉스Z 일반책상1200 D60+측면파티션,270000,https://image.hanssem.com/hsimg/gds/1050/993/993300_A1.jpg?v=20241128092042
993222,책상,플렉스Z  측면 파티션 600,85000,https://image.hanssem.com/hsimg/gds/1050/993/993222_A1.jpg?v=20241129100707
37959,책상 수납장,샘 어린이책장 3단 80cm 시공(컬러 택1),92900,https://image.hanssem.com/hsimg/gds/1050/37/37959_A1.jpg?v=20250519105112
993318,책상 수납장,플렉스Z 6단 격자책장 800 고급형,361000,https://image.hanssem.com/hsimg/gds/1050/993/993318_A1.jpg?v=20241129091143
271427,책상,홀리라이트 책상 120cm (컬러 택1),169900,https://image.hanssem.com/hsimg/gds/1050/271/271427_A1.jpg?v=20250121080817
993207,책상,플렉스Z 수납책상set 1400 D80,427000,https://image.hanssem.com/hsimg/gds/1050/993/993207_A1.jpg?v=20250214130507
927015,책상 수납장,[특가~9/29]1+1 재크플러스 철제 5단 서랍장,99000,https://image.hanssem.com/hsimg/gds/550/927/927015_A1.jpg?v=20250915132053
993095,책상,유로 501 플랫 테이블 950,279000,https://image.hanssem.com/hsimg/gds/550/993/993095_A1.jpg?v=20240226154832
539396,책상 수납장,샘 어린이책장 3단 120cm DIY(컬러 택1),85900,https://image.hanssem.com/hsimg/gds/1050/539/539396_A1.jpg?v=20250519105112
992873,책상,플러스 모션 행잉PC홀더,102000,https://image.hanssem.com/hsimg/gds/1050/992/992873_A1.jpg?v=20250519105112
898604,책상 수납장,샘 어린이책장 2단 200cm DIY(컬러 택1),105900,https://image.hanssem.com/hsimg/gds/1050/898/898604_A1.jpg?v=20250519105112
893150,책상 수납장,플롯 타공판용 행거프레임 80cm+S자고리 5개입 (알레 공용),28000,https://image.hanssem.com/hsimg/gds/1050/893/893150_A1.jpg?v=20250103152323
993467,책상,유닛 책상 1400 D70 하부책장형,580000,https://image.hanssem.com/hsimg/gds/1050/993/993467_A1.jpg?v=20250808111327
993126,책상 수납장,유로 501 플랫 서재 3단 루바도어 800,183000,https://image.hanssem.com/hsimg/gds/1050/993/993126_A1.jpg?v=20240723152006
993219,책상 수납장,플렉스Z 2단 유리 도어 600,142000,https://image.hanssem.com/hsimg/gds/1050/993/993219_A1.jpg?v=20241129094346
1058230,"책상, 책상 수납장",블랭크 데스크콘솔 공간분리 패키지 (옵션 택1),554000,https://image.hanssem.com/hsimg/gds/1050/1058/1058230_A1.jpg?v=20250519105112
993096,책상,유로 501 플랫 테이블 1200,279000,https://image.hanssem.com/hsimg/gds/550/993/993096_A1.jpg?v=20240226154832
993312,책상 수납장,플렉스Z 3단 일반책장 600+2단도어,180000,https://image.hanssem.com/hsimg/gds/1050/993/993312_A1.jpg?v=20241129090509
892982,책상 수납장,플롯 책장 단독형 5단 60x40cm (옵션 택1),297180,https://image.hanssem.com/hsimg/gds/1050/892/892982_A1.jpg?v=20250911104230
993439,책상,유닛 책상 1200 D60 하부서랍형,560000,https://image.hanssem.com/hsimg/gds/1050/993/993439_A1.jpg?v=20250808110434
1058226,"책상, 책상 수납장",블랭크 멀티선반 공간분리 패키지 (옵션 택1),593000,https://image.hanssem.com/hsimg/gds/1050/1058/1058226_A1.jpg?v=20250519105112
993451,책상,유닛 h형 책상 세트 1200,1112000,https://image.hanssem.com/hsimg/gds/1050/993/993451_A1.jpg?v=20250718154029
862986,책상 수납장,샘 책장 3단 120cm 서랍형 시공 (컬러 택1),198900,https://image.hanssem.com/hsimg/gds/1050/862/862986_A1.jpg?v=20250519105112
993215,책상 수납장,플렉스Z 2단 도어 800,83000,https://image.hanssem.com/hsimg/gds/1050/993/993215_A1.jpg?v=20241129100332
993220,책상 수납장,플렉스Z 3단 유리 도어 400,159000,https://image.hanssem.com/hsimg/gds/1050/993/993220_A1.jpg?v=20241129094942
1117930,의자,비스포크 프로 책상의자 (2종/택1),450000,https://image.hanssem.com/hsimg/gds/1050/1117/1117930_A1.jpg?v=20250926144111
884354,책상 수납장,플롯 서랍 트롤리 (컬러 택1),128000,https://image.hanssem.com/hsimg/gds/1050/884/884354_A1.jpg?v=20240805101537
993313,책상 수납장,플렉스Z 3단 격자책장 800+2단도어,233000,https://image.hanssem.com/hsimg/gds/550/993/993313_A1.jpg?v=20241129101121
993452,책상 수납장,유닛 특수장 600 콘센트도어포함,420000,https://image.hanssem.com/hsimg/gds/1050/993/993452_A1.jpg?v=20250519105112
884351,책상 수납장,플롯 2단도어 60cm (컬러 택1),40000,https://image.hanssem.com/hsimg/gds/1050/884/884351_A1.jpg?v=20240805101535
992511,책상 수납장,바흐 701 6단 일반책장 600 장식박스용,360000,https://image.hanssem.com/hsimg/gds/1050/992/992511_A1.jpg?v=20250117145929
893156,책상 수납장,플롯 S자고리 5개입 (알레 공용),12000,https://image.hanssem.com/hsimg/gds/550/893/893156_A1.jpg?v=20250103152323
857491,책상 수납장,샘 책장 2단 120cm 수납형 시공 (컬러 택1),185900,https://image.hanssem.com/hsimg/gds/1050/857/857491_A1.jpg?v=20250519105112
993139,의자,유로 501 플랫 바체어,169000,https://image.hanssem.com/hsimg/gds/1050/993/993139_A1.jpg?v=20250519105112
196922,책상 수납장,모로 3단 트롤리 화이트,17900,https://image.hanssem.com/hsimg/gds/550/196/196922_A1.jpg?v=20250915132052
993214,책상 수납장,플렉스Z 6단 수납책장 600,239000,https://image.hanssem.com/hsimg/gds/1050/993/993214_A1.jpg?v=20241129085640
893000,책상 수납장,플롯 책장 프레임단독형 5단 60x40cm (옵션 택1),229320,https://image.hanssem.com/hsimg/gds/1050/893/893000_A1.jpg?v=20250911104444
993098,책상,유로 501 플랫 테이블 1400,334000,https://image.hanssem.com/hsimg/gds/550/993/993098_A1.jpg?v=20240226154832
992989,책상 수납장,바흐 701 서재 2단 유리도어 600,152000,https://image.hanssem.com/hsimg/gds/1050/992/992989_A1.jpg?v=20240725140550
993243,책상,플렉스Z  데스크패드,81000,https://image.hanssem.com/hsimg/gds/550/993/993243_A1.jpg?v=20241129092219
993159,책상 수납장,유로 501 플랫 하부장 1000,351000,https://image.hanssem.com/hsimg/gds/550/993/993159_A1.jpg?v=20240709083140
737730,책상,홀리라이트 책상 160X80cm (컬러 택1),209900,https://image.hanssem.com/hsimg/gds/1050/737/737730_A1.jpg?v=20240805101535
895011,책상 수납장,플롯 책상부착용 콘센트,29000,https://image.hanssem.com/hsimg/gds/1050/895/895011_A1.jpg?v=20250103152323
993231,책상 수납장,플렉스Z  슬라이딩 옷장 일반형,744000,https://image.hanssem.com/hsimg/gds/550/993/993231_A1.jpg?v=20250519105112
1118428,책상 수납장,(소진완료) 샘 어린이책장 3단 120cm 시공(크림화이트),123000,https://image.hanssem.com/hsimg/gds/1050/1118/1118428_A1.jpg?v=20250923081756
893151,책상 수납장,플롯 타공판 60cm (알레 공용),65000,https://image.hanssem.com/hsimg/gds/1050/893/893151_A1.jpg?v=20250103152323
1032597,의자,누보 책상의자(2종/택1),597000,https://image.hanssem.com/hsimg/gds/1050/1032/1032597_A1.jpg?v=20250822112909
1046148,의자,시디즈 링고의자 DIY (발받침 포함),189000,https://image.hanssem.com/hsimg/gds/1050/1046/1046148_A1.jpg?v=20240702133623
993097,책상,유로 501 플랫 테이블 1200 (H950),323000,https://image.hanssem.com/hsimg/gds/1050/993/993097_A1.jpg?v=20240723160244
1058215,책상 수납장,블랭크 책장용 화이트도어 (옵션 택1),57000,https://image.hanssem.com/hsimg/gds/1050/1058/1058215_A1.jpg?v=20240818221644
993100,책상 수납장,유로 501 플랫 서재 2단 책장 600,186000,https://image.hanssem.com/hsimg/gds/1050/993/993100_A1.jpg?v=20240723155553
993221,책상 수납장,플렉스Z 4단 유리 도어 400,165000,https://image.hanssem.com/hsimg/gds/1050/993/993221_A1.jpg?v=20241129100530
993166,책상 수납장,유로 501 플랫 서재 2단 유리도어 600,201000,https://image.hanssem.com/hsimg/gds/1050/993/993166_A1.jpg?v=20240723155440
993205,책상,플렉스Z 컴퓨터책상 1600 D80,297000,https://image.hanssem.com/hsimg/gds/1050/993/993205_A1.jpg?v=20250429141434
337211,책상,샘스마트 전면 책상 112.5cm (컬러 택1),299900,https://image.hanssem.com/hsimg/gds/1050/337/337211_A1.jpg?v=20250519105112
993110,책상 수납장,유로 501 플랫 서재 카페장 1000,466000,https://image.hanssem.com/hsimg/gds/1050/993/993110_A1.jpg?v=20240723144238
893149,책상 수납장,플롯 타공판용 행거프레임 60cm+S자고리 5개입 (알레 공용),25000,https://image.hanssem.com/hsimg/gds/1050/893/893149_A1.jpg?v=20250103152322
1058200,책상,블랭크 컴퓨터데스크 D80cm (옵션 택1),223000,https://image.hanssem.com/hsimg/gds/1050/1058/1058200_A1.jpg?v=20250306143043
337208,책상,샘스마트 책상 112.5cm (컬러 택1),219900,https://image.hanssem.com/hsimg/gds/1050/337/337208_A1.jpg?v=20250519105112
993236,"책상, 책상 수납장",플렉스Z 3단 이동 서랍장,231000,https://image.hanssem.com/hsimg/gds/550/993/993236_A1.jpg?v=20250519105112
1112267,책상 수납장,[특가~9/29]뉴 재크 철제 서랍장 화이트(2종 택1),59900,https://image.hanssem.com/hsimg/gds/1050/1112/1112267_A1.jpg?v=20250915132054
1059744,책상 수납장,마카롱 철제 3단 서랍장,57600,https://image.hanssem.com/hsimg/gds/1050/1059/1059744_A1.jpg?v=20241211104846
993444,책상 수납장,유닛 사이드 하부장 700 (D40)서랍장,301000,https://image.hanssem.com/hsimg/gds/1050/993/993444_A1.jpg?v=20250519105112
893088,책상 수납장,플롯 책장세트 5단 180x40cm (옵션 택1),849420,https://image.hanssem.com/hsimg/gds/1050/893/893088_A1.jpg?v=20250911105348
992977,책상 수납장,바흐 701 서재 긴옷장 600,455000,https://image.hanssem.com/hsimg/gds/1050/992/992977_A1.jpg?v=20250117150056
993223,책상,플렉스Z  측면 파티션 800,91000,https://image.hanssem.com/hsimg/gds/1050/993/993223_A1.jpg?v=20241128091836
893090,책상 수납장,플롯 책장세트 3단 160x40cm (옵션 택1),506300,https://image.hanssem.com/hsimg/gds/1050/893/893090_A1.jpg?v=20241216114347
898602,책상 수납장,샘 어린이책장 2단 200cm 시공(컬러 택1),115900,https://image.hanssem.com/hsimg/gds/1050/898/898602_A1.jpg?v=20250519105112
898601,책상 수납장,샘 어린이책장 2단 160cm 시공(컬러 택1),109900,https://image.hanssem.com/hsimg/gds/1050/898/898601_A1.jpg?v=20250519105112
993238,책상 수납장,플렉스Z PC장 800,151000,https://image.hanssem.com/hsimg/gds/1050/993/993238_A1.jpg?v=20241129090818
993309,책상,플렉스Z 컴퓨터책상1400 D80+독서실형파티션,483000,https://image.hanssem.com/hsimg/gds/1050/993/993309_A1.jpg?v=20241129095938
993232,책상 수납장,플렉스Z 수납화장대 600,380000,https://image.hanssem.com/hsimg/gds/1050/993/993232_A1.jpg?v=20250519105112
756888,책상 수납장,재크플러스 철제 무빙 트롤리 (3종/택1),35900,https://image.hanssem.com/hsimg/gds/1050/756/756888_A1.jpg?v=20250915132052
1120857,의자,(아울렛)비스포크 핏 책상의자,200000,https://image.hanssem.com/hsimg/gds/550/1120/1120857_A1.jpg?v=20250922151405
539394,책상 수납장,샘 어린이책장 2단 120cm DIY(컬러 택1),85900,https://image.hanssem.com/hsimg/gds/1050/539/539394_A1.jpg?v=20250519105112
337210,책상,샘스마트 책상 112.5cm 오픈형 (컬러 택1),209900,https://image.hanssem.com/hsimg/gds/1050/337/337210_A1.jpg?v=20250519105112
993211,책상 수납장,플렉스Z 3단 격자 책장 800,150000,https://image.hanssem.com/hsimg/gds/1050/993/993211_A1.jpg?v=20241129091026
993101,책상 수납장,유로 501 플랫 서재 3단 책장 600,209000,https://image.hanssem.com/hsimg/gds/1050/993/993101_A1.jpg?v=20240723153021
993691,의자,조앤 책상의자-회전/무회전형(컬러 택1),234000,https://image.hanssem.com/hsimg/gds/1050/993/993691_A1.jpg?v=20240702132826
857498,책상 수납장,샘 책장 2단 120cm 매거진랙형 시공 (컬러 택1),242900,https://image.hanssem.com/hsimg/gds/1050/857/857498_A1.jpg?v=20250519105112
892989,책상 수납장,플롯 책장 단독형 5단 80x40cm (옵션 택1),357520,https://image.hanssem.com/hsimg/gds/1050/892/892989_A1.jpg?v=20250911103711
884230,책상 수납장,플롯 가방걸이 1개입,6900,https://image.hanssem.com/hsimg/gds/1050/884/884230_A1.jpg?v=20250103152322
992507,책상 수납장,바흐 701 일반책장 2단장식박스 전용 분배기 3in1,56000,https://image.hanssem.com/hsimg/gds/1050/992/992507_A1.jpg?v=20240725135658
993209,책상 수납장,플렉스Z 2단 격자 책장 800,109000,https://image.hanssem.com/hsimg/gds/1050/993/993209_A1.jpg?v=20241129085338
884225,책상,플롯 테이블 140x70cm (옵션 택1),211560,https://image.hanssem.com/hsimg/gds/1050/884/884225_A1.jpg?v=20240930095807
993566,책상 수납장,유닛 상부 플랩도어 600 책장용,63000,https://image.hanssem.com/hsimg/gds/1050/993/993566_A1.jpg?v=20250813143826
993438,책상,유닛 책상 1200 D60 하부PC장형,451000,https://image.hanssem.com/hsimg/gds/1050/993/993438_A1.jpg?v=20250718153629
993206,책상,플렉스Z 수납책상set 1200 D80,406000,https://image.hanssem.com/hsimg/gds/1050/993/993206_A1.jpg?v=20250214130431
1058222,책상 수납장,블랭크 수납장용 도어 (옵션 택1),40000,https://image.hanssem.com/hsimg/gds/1050/1058/1058222_A1.jpg?v=20240818222146
993225,책상,플렉스Z 스크린 파티션  1400,120000,https://image.hanssem.com/hsimg/gds/1050/993/993225_A1.jpg?v=20241129091308
993218,책상 수납장,플렉스Z 플랩 도어 800,53000,https://image.hanssem.com/hsimg/gds/1050/993/993218_A1.jpg?v=20241129092945
993339,책상 수납장,플렉스Z 6단 격자책장 320cm SET,900000,https://image.hanssem.com/hsimg/gds/1050/993/993339_A1.jpg?v=20241129101842
993462,책상 수납장,유닛 상부 플랩도어 900 책장용,74000,https://image.hanssem.com/hsimg/gds/1050/993/993462_A1.jpg?v=20250813141456
993459,책상 수납장,유닛 3단도어 300 책장용,63000,https://image.hanssem.com/hsimg/gds/1050/993/993459_A1.jpg?v=20250813151812
993337,책상 수납장,플렉스Z 6단 격자책장 160cm SET,450000,https://image.hanssem.com/hsimg/gds/1050/993/993337_A1.jpg?v=20241129094246
993200,책상,플렉스Z 일반책상 1200 D60,185000,https://image.hanssem.com/hsimg/gds/1050/993/993200_A1.jpg?v=20241129085525
993235,"책상, 책상 수납장",플렉스Z 3단 높은 서랍장,294000,https://image.hanssem.com/hsimg/gds/1050/993/993235_A1.jpg?v=20250806134740
993447,책상 수납장,유닛 6단책장 300,165000,https://image.hanssem.com/hsimg/gds/1050/993/993447_A1.jpg?v=20250808112330
993472,책상,유닛 일반 책상 1400 D70,367000,https://image.hanssem.com/hsimg/gds/1050/993/993472_A1.jpg?v=20250519105112
893154,책상 수납장,플롯 타공판 80cm (알레 공용),68000,https://image.hanssem.com/hsimg/gds/1050/893/893154_A1.jpg?v=20250103152323
992705,책상,플러스 모션데스크 1400 선반형 70,1157000,https://image.hanssem.com/hsimg/gds/1050/992/992705_A1.jpg?v=20250414145201
993456,책상 수납장,유닛 2단도어 600 책장용,67000,https://image.hanssem.com/hsimg/gds/1050/993/993456_A1.jpg?v=20250813135407
993335,책상 수납장,플렉스Z 6단 일반책장 180cm SET,471000,https://image.hanssem.com/hsimg/gds/1050/993/993335_A1.jpg?v=20241129100245
992704,책상,플러스 모션데스크 1400 일반형,1114000,https://image.hanssem.com/hsimg/gds/1050/992/992704_A1.jpg?v=20250519105112
